연도,학년,과목,문형,문항번호,성취기준_코드,시대,문제형식,세부형식,자료핵심요소,정답,정답핵심요소,이미지경로,원본PDF,처리일시
2025,고2,한국사,가형,13,10한사1-02-04,개항기,자료 제시형,복합 자료,"헤이그 특사, 이준·이위종·이상설, 을사늑약",1,헤이그특사,output/images/basic/2025_고2_한국사_가형_13.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,14,10한사1-02-04,개항기,대화형,학생 2인 대화,"1907년 항일 의병, 해산 군인 참여",5,의병,output/images/basic/2025_고2_한국사_가형_14.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,15,10한사1-02-05,개항기,대화형,학생 2인 대화,"국채 보상 운동, 담배 끊기·가락지 팔기",4,국채보상,output/images/basic/2025_고2_한국사_가형_15.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,16,10한사1-02-06,개항기,수업형,발표 수업,"원산 학사, 육영 공원, 배재 학당",2,배재학당,output/images/basic/2025_고2_한국사_가형_16.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,17,10한사2-01-01,일제강점기,역사 신문형,단일 기사,"동양 척식 주식회사, 토지 조사 사업",4,토지조사,output/images/basic/2025_고2_한국사_가형_17.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,18,10한사2-01-02,일제강점기,자료 제시형,단일 자료,"3·1 운동, 상하이 임시 정부 수립",4,상하이임시정부,output/images/basic/2025_고2_한국사_가형_18.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,19,10한사2-01-03,일제강점기,자료 제시형,단일 자료,"청산리 대첩, 김좌진·홍범도 독립군",3,청산리,output/images/basic/2025_고2_한국사_가형_19.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,20,10한사2-01-03,일제강점기,자료 제시형,단일 자료,"동아일보 농촌 계몽 운동, 야학·브나로드",4,브나로드,output/images/basic/2025_고2_한국사_가형_20.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,21,10한사2-01-04,일제강점기,퀴즈형,골든벨,"조선어 학회, 한글 맞춤법 통일안·조선말 큰사전",5,한글맞춤법,output/images/basic/2025_고2_한국사_가형_21.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,22,10한사2-01-05,일제강점기,대화형,학생 2인 대화,"국가 총동원법, 징용·위안부 동원",3,징용,output/images/basic/2025_고2_한국사_가형_22.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,23,10한사2-01-06,일제강점기,자료 제시형,단일 자료,"한국 광복군, 지청천, 인도·미얀마 전선",5,한국광복군,output/images/basic/2025_고2_한국사_가형_23.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,24,10한사2-02-01,현대,대화형,학생 2인 대화,"이승만·김구, 남한 단독 정부 수립 논쟁",3,김구,output/images/basic/2025_고2_한국사_가형_24.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,25,10한사2-02-02,현대,대화형,학생 2인 대화,"반민족 행위 처벌법, 반민특위, 친일파 처벌",4,반민특위,output/images/basic/2025_고2_한국사_가형_25.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,26,10한사2-02-03,현대,자료 제시형,유적 사진,"6·25 전쟁, 1·4 후퇴 피난민, 낙동강 방어선",1,피난민,output/images/basic/2025_고2_한국사_가형_26.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,27,10한사2-02-04,현대,수업형,교사와 학생 대화,"김주열 사망, 3·15 부정 선거, 이승만 하야",2,이승만하야,output/images/basic/2025_고2_한국사_가형_27.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,28,10한사2-02-05,현대,인터뷰형,전문가 인터뷰,"전태일, 노동 환경 개선, 근로 기준법",5,전태일,output/images/basic/2025_고2_한국사_가형_28.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,29,10한사2-02-06,현대,마인드맵형,개념 연결,"1987년 타임라인, 박종철·4·13 호헌·이한열",2,6월민주항쟁,output/images/basic/2025_고2_한국사_가형_29.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,가형,30,10한사2-02-08,현대,대화형,학생 3인 대화,"김대중 정부, 햇볕 정책, 금강산 관광, 6·15 선언",3,햇볕정책,output/images/basic/2025_고2_한국사_가형_30.png,input/pdf/(2025)고2한국사(가형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,1,10한사1-01-01,삼국시대 이전,자료 제시형,체험 프로그램,"신석기 문화 축제, 빗살무늬 토기",3,빗살무늬 토기,output/images/basic/2025_고2_한국사_나형_1.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,2,10한사1-01-01,남북국시대,대화형,학생 대화,"대조영, 발해, 동모산 건국",4,해동성국,output/images/basic/2025_고2_한국사_나형_2.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,3,10한사1-01-03,고려,수업형,발표 수업,"묘청, 서경 천도, 금 정벌",2,묘청,output/images/basic/2025_고2_한국사_나형_3.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,4,10한사1-01-04,고려,대화형,학생 2인 대화,"팔만대장경, 몽골 침입, 해인사",5,팔만대장경판,output/images/basic/2025_고2_한국사_나형_4.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,5,10한사1-01-03,고려,대화형,말풍선,"공민왕, 반원 개혁, 친원 세력 숙청",2,몽골풍 폐지,output/images/basic/2025_고2_한국사_나형_5.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,6,10한사1-01-05,조선,퀴즈형,골든벨,"영조, 정조, 탕평책, 붕당 정치",5,탕평책,output/images/basic/2025_고2_한국사_나형_6.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,7,10한사1-01-05,조선,대화형,왕과 신하 대화,"효종, 병자호란, 청 침입 계획",3,병자호란,output/images/basic/2025_고2_한국사_나형_7.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,8,10한사1-01-06,조선,역사 신문형,복수 기사,"상평통보, 보부상, 만상, 상품 유통",4,상품 화폐 경제 발달,output/images/basic/2025_고2_한국사_나형_8.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,9,10한사1-02-01,개항기,메신저형,메신저 대화,"흥선 대원군, 서원 철폐, 경복궁 중건",3,왕권 강화,output/images/basic/2025_고2_한국사_나형_9.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,10,10한사1-02-02,개항기,자료 제시형,Q&A,"강화도 조약, 불평등 조약, 해안 측량",4,부산·인천·원산 개항,output/images/basic/2025_고2_한국사_나형_10.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,11,10한사1-02-02,개항기,수업형,토론 수업,"김옥균, 개혁, 문벌 폐지, 사대 관계 청산",1,갑신정변,output/images/basic/2025_고2_한국사_나형_11.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,12,10한사1-02-03,개항기,수업형,탐구 학습,"갑오개혁, 홍범 14조, 단발령, 노비제 폐지",2,갑오개혁,output/images/basic/2025_고2_한국사_나형_12.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,13,10한사1-02-04,개항기,자료 제시형,요약 노트,"을사늑약, 외교권 박탈, 통감부 설치",1,을사늑약,output/images/basic/2025_고2_한국사_나형_13.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,14,10한사1-02-04,개항기,마인드맵형,인물-의거 연결,"안중근, 이토 히로부미, 항일 의거",3,안중근,output/images/basic/2025_고2_한국사_나형_14.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,15,10한사1-02-05,일제강점기,자료 제시형,검색 엔진,"방곡령, 곡물 수출 금지, 일본 상인",2,방곡령,output/images/basic/2025_고2_한국사_나형_15.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,16,10한사1-02-06,개항기,자료 제시형,조서,"고종, 교육 조서, 근대 교육",5,근대적 교육 기관 설립,output/images/basic/2025_고2_한국사_나형_16.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,17,10한사2-01-01,일제강점기,자료 제시형,법령,"조선 태형령, 무단 통치",4,무단 통치,output/images/basic/2025_고2_한국사_나형_17.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,18,10한사2-01-02,일제강점기,자료 제시형,사진 자료,"3·1 운동, 제암리 학살",1,3·1 운동,output/images/basic/2025_고2_한국사_나형_18.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,19,10한사2-01-03,일제강점기,대화형,학생 2인 대화,"봉오동 전투, 청산리 대첩, 독립군",4,항일 무장 투쟁,output/images/basic/2025_고2_한국사_나형_19.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,20,10한사2-01-03,일제강점기,수업형,가상 토론회,"민립 대학 설립, 조선 교육령, 고등 교육",5,민립 대학 설립 운동,output/images/basic/2025_고2_한국사_나형_20.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,21,10한사2-01-04,일제강점기,카드형,인물 카드,"방정환, 어린이날, 천도교 소년회",3,방정환,output/images/basic/2025_고2_한국사_나형_21.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,22,10한사2-01-05,일제강점기,수업형,게시판,"민족 말살, 신사 참배, 황국 신민",2,민족 말살,output/images/basic/2025_고2_한국사_나형_22.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,23,10한사2-01-06,일제강점기,자료 제시형,웹페이지,"한국 광복군, OSS, 충칭 창설",4,국내 진공 작전,output/images/basic/2025_고2_한국사_나형_23.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,24,10한사2-02-01,현대,수업형,뉴스 보도,"김구, 방북, 단독 정부 수립 반대",1,남북 협상,output/images/basic/2025_고2_한국사_나형_24.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,25,10한사2-02-02,현대,대화형,말풍선,"반민특위, 친일파 청산, 이승만",5,친일파 청산,output/images/basic/2025_고2_한국사_나형_25.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,26,10한사2-02-03,현대,자료 제시형,사진 자료,"6·25 전쟁, 인천 상륙 작전",2,인천 상륙 작전,output/images/basic/2025_고2_한국사_나형_26.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,27,10한사2-02-04,현대,자료 제시형,목차,"6월 민주 항쟁, 직선제 개헌, 신군부 퇴진",1,민주주의의 발전,output/images/basic/2025_고2_한국사_나형_27.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,28,10한사2-02-05,현대,메신저형,메신저 대화,"박정희, 수출 100억 달러, 산업화",3,노동 환경 열악,output/images/basic/2025_고2_한국사_나형_28.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,29,10한사2-02-06,현대,수업형,발표 자료,"김영삼, 조선 총독부 철거, 전두환·노태우 재판",5,역사 바로 세우기,output/images/basic/2025_고2_한국사_나형_29.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2025,고2,한국사,나형,30,10한사2-02-08,현대,자료 제시형,백과사전,"김대중, 햇볕 정책, 대북 화해 협력",1,햇볕 정책,output/images/basic/2025_고2_한국사_나형_30.png,input/pdf/(2025)고2한국사(나형)검사지.pdf,2026-07-08T16:17:31+09:00
2026,고1,한국사,B형,1,10한사1-01-01,삼국시대 이전,대화형,학생 3인 대화,"고조선, 8조법",4,단군왕검의 고조선 건국,output/images/basic/2026_고1_한국사_B형_1.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,2,10한사1-01-01,삼국시대,실내전시형,실내 전시 가이드 설명,"충주 고구려비, 남진 정책, 한강 유역",4,장수왕,output/images/basic/2026_고1_한국사_B형_2.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,3,10한사1-02-01,삼국시대,자료 제시형,이달의 문화유산 소개,"무령왕릉, 벽돌무덤, 중국 남조",1,대외 교류,output/images/basic/2026_고1_한국사_B형_3.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,4,10한사1-02-02,남북국시대,대화형,학생 2인 대화,"신라 신문왕, 관료전",1,녹읍 폐지,output/images/basic/2026_고1_한국사_B형_4.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,5,10한사1-02-04,남북국시대,계획서형,답사 계획서,"경주 불국사, 석굴암, 분황사 모전석탑",3,불교,output/images/basic/2026_고1_한국사_B형_5.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,6,10한사1-02-03,삼국시대,수업형,교사와 학생 대화,"신라, 진골, 두품, 가옥 규모 제한",1,골품제,output/images/basic/2026_고1_한국사_B형_6.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,7,10한사1-01-02,고려,자료 제시형,인물 삽화(독백),"태조 왕건, 후삼국 통일, 훈요 10조",1,고려 건국,output/images/basic/2026_고1_한국사_B형_7.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,8,10한사1-02-01,고려,대화형,왕과 신하 대화,"윤관, 고려 숙종, 여진, 기병",2,별무반 창설,output/images/basic/2026_고1_한국사_B형_8.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,9,10한사1-01-02,고려,실내전시형,홀로그램 인물 전시,"서경 천도, 풍수지리, 고려 부흥",4,묘청,output/images/basic/2026_고1_한국사_B형_9.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,10,10한사1-01-02,고려,수업형,교사 자료 설명(스크린),"원 간섭기, 권문세족, 이인임, 토지 탈점",5,불법 대농장 확대,output/images/basic/2026_고1_한국사_B형_10.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,11,10한사1-01-03,조선,카드형,역사 인물 카드,"세종, 훈민정음, 4군 6진, 의정부 서사제",3,집현전 설치,output/images/basic/2026_고1_한국사_B형_11.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,12,10한사1-01-03,조선,수업형,수행평가(장면 그리기),"이순신, 한산도, 거북선, 조선 수군",5,임진왜란,output/images/basic/2026_고1_한국사_B형_12.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,13,10한사1-01-04,조선,대화형,왕과 신하 장면,"영조, 붕당",2,탕평 정치의 배경,output/images/basic/2026_고1_한국사_B형_13.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,14,10한사1-02-02,조선,수업형,교사 설명(수업 주제 제시),"조선 후기 농업 경제, 상품 작물 재배",5,모내기법 확산,output/images/basic/2026_고1_한국사_B형_14.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,15,10한사1-02-04,조선,메신저형,모바일 메신저 대화(학생 3인),"조선 후기 서민 문화, 판소리, 탈춤",2,한글 소설 유행,output/images/basic/2026_고1_한국사_B형_15.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,16,10한사1-01-04,개항기,실내전시형,박물관 유물 해설,"당백전, 흥선대원군",1,경복궁 중건,output/images/basic/2026_고1_한국사_B형_16.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,17,10한사1-03-01,개항기,답사형,유적 답사(교사와 학생),"척화비, 흥선대원군, 병인양요·신미양요",5,통상 수교 거부 정책,output/images/basic/2026_고1_한국사_B형_17.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,18,10한사1-03-01,개항기,자료 제시형,수행 평가 보고서,"운요호 사건, 강화도 조약, 부산·인천 개항",3,조선의 개항,output/images/basic/2026_고1_한국사_B형_18.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,19,10한사1-03-02,개항기,자료 제시형,뮤지컬 포스터,"1884년, 김옥균, 우정총국, 삼일천하, 급진 개화파",2,갑신정변,output/images/basic/2026_고1_한국사_B형_19.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,20,10한사1-03-02,개항기,퀴즈형,골든벨,"고부 농민 봉기, 동학 농민 운동, 녹두 장군",4,전봉준,output/images/basic/2026_고1_한국사_B형_20.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,21,10한사1-03-02,개항기,자료 제시형,Q&A,"서재필, 신문·잡지 발간, 만민 공동회",3,독립협회,output/images/basic/2026_고1_한국사_B형_21.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,22,10한사1-03-03,개항기,대화형,인물 2인 대화,"전등, 전차, 서양 기술",1,서구 문물의 도입,output/images/basic/2026_고1_한국사_B형_22.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,23,10한사1-03-03,개항기,계획서형,다큐멘터리 기획안,"아관 파천, 철도, 금광 채굴권, 대한 제국",3,열강의 이권 침탈,output/images/basic/2026_고1_한국사_B형_23.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,24,10한사1-03-04,개항기,인터뷰형,역사 인물 인터뷰,"서상돈, 담배 끊기, 일본 빚 1,300만 원",5,국채 보상 운동,output/images/basic/2026_고1_한국사_B형_24.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,B형,25,10한사1-03-04,개항기,수업형,교사 설명(사진 자료),"헤이그 특사, 이준·이상설·이위종, 외교권 강탈",5,을사늑약,output/images/basic/2026_고1_한국사_B형_25.png,input/pdf/(2026)고1한국사(B형)검사지.pdf,2026-07-11T14:03:26+09:00
2026,고1,한국사,A형,1,10한사1-01-01,삼국시대 이전,대화형,학생 3인 대화,"청동기 문화, 8조법, 단군왕검",4,고조선,output/images/basic/2026_고1_한국사_A형_1.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,2,10한사1-01-01,삼국시대,자료 제시형,학술 대회 안내문,"고이왕 관등제, 소수림왕 율령, 내물 마립간",5,중앙집권적 고대 국가로 성장,output/images/basic/2026_고1_한국사_A형_2.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,3,10한사1-01-01,삼국시대,자료 제시형,유적 사진 화면 제시,"광개토왕비, 요동·만주, 왜군 격퇴",5,광개토 대왕,output/images/basic/2026_고1_한국사_A형_3.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,4,10한사1-02-03,삼국시대,실내전시형,실내 전시 화면 해설,"수산리 고분 벽화, 시종, 귀족",2,신분제 사회,output/images/basic/2026_고1_한국사_A형_4.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,5,10한사1-01-01,삼국시대,자료 제시형,역사 연극 대본,"김춘추, 당 태종, 황산벌, 김유신, 계백",1,삼국 통일의 과정,output/images/basic/2026_고1_한국사_A형_5.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,6,10한사1-02-02,남북국시대,수업형,온라인 탐구 학습 화면,"통일신라, 신문왕, 녹읍, 조세 징수권",3,관료전,output/images/basic/2026_고1_한국사_A형_6.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,7,10한사1-02-01,남북국시대,인터뷰형,기자와 역사 인물 인터뷰,"청해진, 해적 소탕, 신라·당·일본 해상 무역",4,장보고,output/images/basic/2026_고1_한국사_A형_7.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,8,10한사1-01-02,고려,카드형,역사 만화 카드 2장,"태조 왕건, 혼인 정책, 사성 정책, 호족",5,호족 세력 포용,output/images/basic/2026_고1_한국사_A형_8.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,9,10한사1-01-02,고려,자료 제시형,지식 Q&A 게시판,"광종, 능력에 따른 관리 선발, 음서",1,과거제,output/images/basic/2026_고1_한국사_A형_9.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,10,10한사1-02-01,고려,수업형,학생 2인 역할극,"거란 1차 침입, 서희, 소손녕, 강동 6주",4,강동 6주 확보,output/images/basic/2026_고1_한국사_A형_10.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,11,10한사1-01-02,고려,수업형,역사 인물 토론회,"묘청, 김부식, 서경 천도, 명당설",3,문벌 사회의 동요,output/images/basic/2026_고1_한국사_A형_11.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,12,10한사1-01-02,고려,대화형,학생 2인 대화,"무신 정변, 무신 정권, 과도한 세금, 토지 겸병",1,농민·천민의 반란,output/images/basic/2026_고1_한국사_A형_12.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,13,10한사1-01-02,고려,메신저형,메신저 대화(교사·학생),"공민왕, 기철, 친원 세력 제거, 쌍성총관부 수복",2,몽골풍 금지,output/images/basic/2026_고1_한국사_A형_13.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,14,10한사1-02-02,고려,챗봇형,인공지능 챗봇 대화,"진대법, 의창, 상평창, 곡식 대여, 물가 조절",2,농민 생활의 안정,output/images/basic/2026_고1_한국사_A형_14.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,15,10한사1-02-04,고려,자료 제시형,수행평가 보고서,"팔만대장경판, 직지, 금속활자, 몽골의 침입",1,고려 문화유산,output/images/basic/2026_고1_한국사_A형_15.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,16,10한사1-01-03,조선,수업형,발표 수업,"6조 직계제, 태종, 의정부, 6조",3,국왕 중심 정치·왕권 강화,output/images/basic/2026_고1_한국사_A형_16.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,17,10한사1-01-03,조선,자료 제시형,수행평가 보고서,"조선 기본 법전, 세조, 성종, 유교적 법치",1,경국대전,output/images/basic/2026_고1_한국사_A형_17.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,18,10한사1-01-03,조선,카드형,역사 용어 카드,"3사, 사헌부, 사간원, 홍문관",4,권력 독점 견제,output/images/basic/2026_고1_한국사_A형_18.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,19,10한사1-01-03,조선,자료 제시형,도서 목차,"사림, 훈구, 조의제문, 연산군, 조광조",1,사화,output/images/basic/2026_고1_한국사_A형_19.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,20,10한사1-02-01,조선,퀴즈형,골든벨,"통신사, 임진왜란, 국교 복원",5,일본과의 관계 회복,output/images/basic/2026_고1_한국사_A형_20.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,21,10한사1-02-03,조선,자료 제시형,웹툰 소개,"상품 화폐 경제, 족보 매매, 몰락 양반, 부농",3,조선 후기 신분 질서 변화,output/images/basic/2026_고1_한국사_A형_21.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,22,10한사1-01-04,조선,영상자료형,뉴스 보도,"정조, 유네스코 세계유산, 개혁·상업 중심지",3,수원 화성,output/images/basic/2026_고1_한국사_A형_22.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,23,10한사1-02-04,조선,자료 제시형,인터넷 검색창,"서민 문화, 소리꾼, 고수, 풍자",2,판소리,output/images/basic/2026_고1_한국사_A형_23.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
2026,고1,한국사,A형,24,10한사1-02-02,조선,자료 제시형,Q&A,"모내기법, 상품 작물, 광작",3,조선 후기 농업 변화,output/images/basic/2026_고1_한국사_A형_24.png,input/pdf/(2026)고1한국사(A형)검사지.pdf,2026-07-11T14:04:17+09:00
